5062       & suited(2)            & (2)/NULL.(2), NULL/d/d(2)/s.NULL \\
5063       & summarize            & NULL/d/s.NULL, e/ed/es/ing.e \\
5064       & summarized           & NULL/d/s.NULL, e/ed/es/ing.ed \\
5065       & summarizes           & NULL/d/s.NULL, e/ed/es/ing.es \\
5066       & summers              & 's/NULL.NULL, d/r/r's/rs.rs \\
5067       & summonsed            & NULL/ed/es.NULL, d/s.d \\
5068       & summonses            & NULL/ed/es.NULL, d/s.s \\
5069       & supercomputer        & NULL/s.NULL, er/ers/ing.er \\
5070       & supercomputers       & NULL/s.NULL, er/ers/ing.ers \\
5071       & superintendents      & (2)/NULL.NULL, (2)/NULL/s/s(2).NULL \\
5072       & superintendents(2)   & (2)/NULL.(2), (2)/NULL/s/s(2).(2) \\
5073       & supersede            & NULL/d/s.NULL, e/ed/es/ing.e \\
5074       & superseded           & NULL/d/s.NULL, e/ed/es/ing.ed \\
5075       & supersedes           & NULL/d/s.NULL, e/ed/es/ing.es \\
5076       & superstition         & NULL/s.NULL, n/ns/us.n \\
5077       & superstitions        & NULL/s.NULL, n/ns/us.ns \\
5078       & suppliers            & '/NULL.NULL, 's/NULL/s/s'.NULL \\
5079       & suppliers'           & '/NULL.', 's/NULL/s/s'.NULL \\
5080       & supported            & (2)/NULL.NULL, d/d(2)/r/rs.d \\
5081       & supported(2)         & (2)/NULL.(2), d/d(2)/r/rs.d(2) \\
5082       & supporter            & NULL/s.NULL, d/d(2)/r/rs.r \\
5083       & supporters           & NULL/s.NULL, d/d(2)/r/rs.rs \\
5084       & surface              & NULL/d/s/s(2).NULL, e/ed/es/ing.e \\
5085       & surfaced             & NULL/d/s/s(2).NULL, e/ed/es/ing.ed \\
5086       & surfaces(2)          & (2)/NULL.(2), NULL/d/s/s(2).NULL \\
5087       & surpassed            & NULL/ed/es/ing.NULL, d/s.d \\
5088       & surpasses            & NULL/ed/es/ing.NULL, d/s.s \\
5089       & surprise             & NULL/d/s/s(2).NULL, e/ed/es/ing.e \\
5090       & surprised            & NULL/d/s/s(2).NULL, e/ed/es/ing.ed \\
5091       & surprises(2)         & (2)/NULL.(2), NULL/d/s/s(2).NULL \\
5092       & surprising           & NULL/ly.NULL, e/ed/es/ing.ing \\
5093       & surrealism           & NULL/ism.NULL, m/tic.m \\
5094       & surrounded           & (2)/NULL.NULL, NULL/ed/ing/ings/s.NULL \\
5095       & surrounding          & NULL/ed/ing/ings/s.NULL, NULL/s.NULL \\
5096       & surroundings         & NULL/ed/ing/ings/s.NULL, NULL/s.NULL \\
5097       & suspended            & (2)/NULL.NULL, d/d(2)/rs.d \\
5098       & suspended(2)         & (2)/NULL.(2), d/d(2)/rs.d(2) \\
5099       & suspense             & NULL/ful.NULL, e/ion/ions.e \\
5100       & suspension           & NULL/s.NULL, e/ion/ions.ion \\
5101       & suspensions          & NULL/s.NULL, e/ion/ions.ions \\
5102       & swain                & NULL/e.NULL, m/n.n \\
5103       & swapping             & NULL/ped/ping/s.NULL, ed/ing.ing \\
5104       & swatches             & (2)/NULL.NULL, NULL/es.NULL \\
5105       & swearing             & NULL/en.NULL, NULL/ing/s.NULL \\
5106       & sweater              & NULL/s.NULL, d/r/rs.r \\
5107       & sweaters             & NULL/s.NULL, d/r/rs.rs \\
5108       & sweetened            & NULL/ed/er/ers/ing/s.NULL, d/r/rs.d \\
5109       & sweeteners(2)        & (2)/NULL.(2), NULL/s/s(2).NULL \\
5110       & swimmer              & NULL/s.NULL, er/ers/ing.er \\
5111       & swimmers             & NULL/s.NULL, er/ers/ing.ers \\
5112       & swindler             & NULL/d/r/rs.NULL, NULL/s.NULL \\
5113       & swindlers            & NULL/d/r/rs.NULL, NULL/s.NULL \\
5114       & swipe                & NULL/d/s.NULL, e/ed/es/ing.e \\
5115       & swiped               & NULL/d/s.NULL, e/ed/es/ing.ed \\
5116       & swipes               & NULL/d/s.NULL, e/ed/es/ing.es \\
5117       & switzerland          & 's/NULL.NULL, NULL/land.NULL \\
5118       & symbolize            & NULL/d/s/s(2).NULL, e/ed/es/ing.e \\
5119       & symbolized           & NULL/d/s/s(2).NULL, e/ed/es/ing.ed \\
5120       & symbolizes(2)        & (2)/NULL.(2), NULL/d/s/s(2).NULL \\
5121       & sympathizer          & NULL/d/r/rs/s.NULL, NULL/s.NULL \\
5122       & sympathizers         & NULL/d/r/rs/s.NULL, NULL/s.NULL \\
5123       & syndicates           & (2)/NULL.NULL, (2)/NULL/d/s/s(2).NULL \\
5124       & syndicates(2)        & (2)/NULL.(2), (2)/NULL/d/s/s(2).(2) \\
5125       & syndication          & NULL/s.NULL, ng/on/ons.on \\
5126       & syndications         & NULL/s.NULL, ng/on/ons.ons \\
5127       & syrian               & 's/NULL/n/ns.NULL, NULL/s.NULL \\
5128       & syrians              & 's/NULL/n/ns.NULL, NULL/s.NULL \\
5129       & tabulate             & NULL/d.NULL, e/ed/ing/ion.e \\
5130       & tabulated            & NULL/d.NULL, e/ed/ing/ion.ed \\
5131       & tabulating           & e/ed/ing/ion.ing, ng/on.ng \\
5132       & tabulation           & e/ed/ing/ion.ion, ng/on.on \\
5133       & tackle               & NULL/d/s.NULL, e/ed/es/ing.e \\
5134       & tackled              & NULL/d/s.NULL, e/ed/es/ing.ed \\
5135       & tackles              & NULL/d/s.NULL, e/ed/es/ing.es \\
5136       & taking               & NULL/ng.NULL, NULL/s.NULL \\
5137       & talented             & (2)/NULL.NULL, NULL/ed/s.NULL \\
5138       & talker               & NULL/s.NULL, d/r/rs.r \\
5139       & talkers              & NULL/s.NULL, d/r/rs.rs \\
5140       & tanker               & NULL/s.NULL, d/r/rs.r \\
5141       & tankers              & NULL/s.NULL, d/r/rs.rs \\
5142       & tasting              & NULL/s.NULL, er/ng.ng \\
5143       & taxes                & (2)/NULL.NULL, d/s/s(2).s \\
5144       & taxes(2)             & (2)/NULL.(2), d/s/s(2).s(2) \\
5145       & taxpayers            & '/NULL.NULL, 's/NULL/s/s'.NULL \\
5146       & taxpayers'           & '/NULL.', 's/NULL/s/s'.NULL \\
5147       & teachers             & '/NULL.NULL, 's/NULL/s/s'.NULL \\
5148       & teachers'            & '/NULL.', 's/NULL/s/s'.NULL \\
5149       & teamsters            & '/NULL.NULL, NULL/s/s'.NULL \\
5150       & teamsters'           & '/NULL.', NULL/s/s'.NULL \\
5151       & technicality         & NULL/ity/ly.NULL, ies/y.y \\
5152       & technically          & (2)/NULL.NULL, NULL/ity/ly.NULL \\
5153       & technological        & NULL/al/ally.NULL, NULL/ly.NULL \\
5154       & technologically      & NULL/al/ally.NULL, NULL/ly.NULL \\
5155       & teenager             & NULL/r/rs.NULL, NULL/s.NULL \\
5156       & teenagers            & NULL/r/rs.NULL, NULL/s.NULL \\
5157       & telecommunications   & '/NULL.NULL, NULL/s/s'.NULL \\
5158       & telecommunications'  & '/NULL.', NULL/s/s'.NULL \\
5159       & telecommuter         & NULL/s.NULL, er/ers/ing.er \\
5160       & telecommuters        & NULL/s.NULL, er/ers/ing.ers \\
5161       & telemarketer         & NULL/s.NULL, er/ers/ing.er \\
5162       & telemarketers        & NULL/s.NULL, er/ers/ing.ers \\
5163       & telling              & NULL/ly.NULL, er/ng.ng \\
5164       & templeton            & 's/NULL.NULL, NULL/on/on's.NULL \\
5165       & templeton's          & 's/NULL.'s, NULL/on/on's.NULL \\
5166       & tenacious            & NULL/ly.NULL, ous/ty.ous \\
5167       & tenants              & '/NULL.NULL, 's/NULL/s/s'.NULL \\
5168       & tenants'             & '/NULL.', 's/NULL/s/s'.NULL \\
5169       & tentatively          & (2)/NULL.NULL, (2)/NULL/ly.NULL \\
5170       & terminated           & (2)/NULL.NULL, NULL/d/d(2)/s.NULL \\
5171       & terminated(2)        & (2)/NULL.(2), NULL/d/d(2)/s.NULL \\
5172       & termination          & NULL/s.NULL, ng/on/ons.on \\
5173       & terminations         & NULL/s.NULL, ng/on/ons.ons \\
5174       & terraces             & (2)/NULL.NULL, NULL/s/s(2).NULL \\
5175       & terraces(2)          & (2)/NULL.(2), NULL/s/s(2).NULL \\
5176       & territorial          & NULL/ism.NULL, al/es.al \\
5177       & terrorist            & NULL/s/s(2).NULL, m/t/ts.t \\
5178       & terrorists(2)        & (2)/NULL.(2), NULL/s/s(2).NULL \\
5179       & terrorize            & NULL/d.NULL, e/ed/ing.e \\
5180       & terrorized           & NULL/d.NULL, e/ed/ing.ed \\
5181       & tested               & (2)/NULL.NULL, d/d(2)/r/rs.d \\
5182       & tested(2)            & (2)/NULL.(2), d/d(2)/r/rs.d(2) \\
5183       & tester               & NULL/s/s(2).NULL, d/d(2)/r/rs.r \\
5184       & testers(2)           & (2)/NULL.(2), NULL/s/s(2).NULL \\
5185       & testified            & d/s.d, ied/ies/y/ying.ied \\
5186       & testifies            & d/s.s, ied/ies/y/ying.ies \\
5187       & testify              & NULL/ing.NULL, ied/ies/y/ying.y \\
5188       & testifying           & NULL/ing.NULL, ied/ies/y/ying.ying \\
5189       & texas's              & (2)/NULL.NULL, (2)/NULL/s/s(2).NULL \\
5190       & texas's(2)           & (2)/NULL.(2), (2)/NULL/s/s(2).(2) \\
5191       & theater              & 's/NULL/s.NULL, NULL/ter/ters.NULL \\
5192       & theaters             & 's/NULL/s.NULL, NULL/ter/ters.NULL \\
5193       & theorize             & NULL/d/s.NULL, e/ed/es/ing.e \\
5194       & theorized            & NULL/d/s.NULL, e/ed/es/ing.ed \\
5195       & theorizes            & NULL/d/s.NULL, e/ed/es/ing.es \\
5196       & therapists           & (2)/NULL.NULL, (2)/NULL/s/s(2).NULL \\
5197       & therapists(2)        & (2)/NULL.(2), (2)/NULL/s/s(2).(2) \\
5198       & thinker              & NULL/er/ers/ing/s.NULL, NULL/s.NULL \\
5199       & thinkers             & NULL/er/ers/ing/s.NULL, NULL/s.NULL \\
5200       & thirtieth            & (2)/NULL.NULL, s/th.th \\
5201       & thomson              & 's/NULL.NULL, en/on.on \\
5202       & thrashed             & NULL/ed/er/ing.NULL, d/r.d \\
5203       & thrasher             & NULL/ed/er/ing.NULL, d/r.r \\
5204       & threaded             & (2)/NULL.NULL, NULL/ed/s.NULL \\
5205       & threatening          & NULL/ed/ing/s.NULL, NULL/ly.NULL \\
5206       & thrilled             & NULL/ed/er/ers/ing/s.NULL, d/r/rs.d \\
5207       & thrive               & NULL/d/s.NULL, e/ed/es/ing.e \\
5208       & thrived              & NULL/d/s.NULL, e/ed/es/ing.ed \\
5209       & thrives              & NULL/d/s.NULL, e/ed/es/ing.es \\
5210       & thursday's           & 's/(2)/NULL/s.'s, (2)/NULL.NULL \\
5211       & thwarted             & (2)/NULL.NULL, NULL/ed/ing/s.NULL \\
5212       & tighten              & NULL/ed/ing/ings/s.NULL, n/ned/ning/ns/r/st.n \\
5213       & tightened            & NULL/ed/ing/ings/s.NULL, n/ned/ning/ns/r/st.ned \\
5214       & tightenings          & NULL/ed/ing/ings/s.NULL, NULL/s.NULL \\
5215       & tightens             & NULL/ed/ing/ings/s.NULL, n/ned/ning/ns/r/st.ns \\
5216       & times'               & '/'s/NULL.', NULL/s.NULL \\
5217       & times's              & '/'s/NULL.'s, NULL/s.NULL \\
5218       & timor                & NULL/ous.NULL, n/r.r \\
5219       & tinkered             & NULL/ed/er/ing.NULL, d/r.d \\
5220       & tinkerer             & NULL/ed/er/ing.NULL, d/r.r \\
5221       & tissues              & (2)/NULL.NULL, (2)/NULL/s/s(2).NULL \\
5222       & tissues(2)           & (2)/NULL.(2), (2)/NULL/s/s(2).(2) \\
5223       & toasted              & NULL/ed/er/ers/ing/s.NULL, d/r/rs.d \\
5224       & tolerate             & NULL/d/s.NULL, e/ed/es/ing/ion.e \\
5225       & tolerated            & NULL/d/s.NULL, e/ed/es/ing/ion.ed \\
5226       & tolerates            & NULL/d/s.NULL, e/ed/es/ing/ion.es \\
5227       & tolerating           & e/ed/es/ing/ion.ing, ng/on.ng \\
5228       & toleration           & e/ed/es/ing/ion.ion, ng/on.on \\
5229       & topical              & (2)/NULL.NULL, NULL/al/s.NULL \\
5230       & topple               & NULL/d.NULL, e/ed/ing.e \\
5231       & toppled              & NULL/d.NULL, e/ed/ing.ed \\
5232       & toppling             & (2)/NULL.NULL, e/ed/ing.ing \\
5233       & torpedoed            & NULL/ed/es/ing.NULL, d/s.d \\
5234       & torpedoes            & NULL/ed/es/ing.NULL, d/s.s \\
5235       & torture              & NULL/d.NULL, e/ed/ing.e \\
5236       & tortured             & NULL/d.NULL, e/ed/ing.ed \\
5237       & tossed               & NULL/ed/es/ing.NULL, d/s.d \\
5238       & tosses               & NULL/ed/es/ing.NULL, d/s.s \\
5239       & touches              & (2)/NULL.NULL, NULL/d/s/s(2).NULL \\
5240       & touches(2)           & (2)/NULL.(2), NULL/d/s/s(2).NULL \\
5241       & toughen              & NULL/ed/ing/s.NULL, n/ned/ning/ns/r/st.n \\
5242       & toughened            & NULL/ed/ing/s.NULL, n/ned/ning/ns/r/st.ned \\
5243       & toughening           & NULL/ed/ing/s.NULL, n/ned/ning/ns/r/st.ning \\
5244       & toughens             & NULL/ed/ing/s.NULL, n/ned/ning/ns/r/st.ns \\
5245       & tourist              & (2)/NULL/s/s(2).NULL, m/t/t(2)/ts.t \\
5246       & tourist(2)           & (2)/NULL/s/s(2).(2), m/t/t(2)/ts.t(2) \\
5247       & tourists(2)          & (2)/NULL.(2), (2)/NULL/s/s(2).(2) \\
5248       & towards              & (2)/NULL.NULL, (2)/NULL/s/s(2).NULL \\
5249       & towards(2)           & (2)/NULL.(2), (2)/NULL/s/s(2).(2) \\
5250       & tracker              & NULL/s.NULL, d/r/rs.r \\
5251       & trackers             & NULL/s.NULL, d/r/rs.rs \\
5252       & tracor(2)            & (2)/(3)/(4)/NULL.(2), 2)/3)/4).2) \\
5253       & tracor(3)            & (2)/(3)/(4)/NULL.(3), 2)/3)/4).3) \\
5254       & tracor(4)            & (2)/(3)/(4)/NULL.(4), 2)/3)/4).4) \\
5255       & traders              & '/NULL.NULL, 's/NULL/s/s'.NULL \\
5256       & traders'             & '/NULL.', 's/NULL/s/s'.NULL \\
5257       & trading              & NULL/s.NULL, ng/tion.ng \\
5258       & tradition            & NULL/al/ally/s.NULL, ng/tion.tion \\
5259       & trafficker           & NULL/s.NULL, er/ers/ing.er \\
5260       & traffickers          & NULL/s.NULL, er/ers/ing.ers \\
5261       & trailed              & NULL/ed/er/ers/ing/s.NULL, d/r/rs.d \\
5262       & trample              & NULL/d.NULL, e/ed/ing.e \\
5263       & trampled             & NULL/d.NULL, e/ed/ing.ed \\
5264       & transcendent         & NULL/al.NULL, NULL/ed/ence/ent/ing/s.NULL \\
5265       & transcribe           & NULL/d.NULL, e/ed/ing.e \\
5266       & transcribed          & NULL/d.NULL, e/ed/ing.ed \\
5267       & transferred          & (2)/NULL.NULL, ed/ing.ed \\
5268       & transformer          & NULL/s.NULL, d/r/rs.r \\
5269       & transformers         & NULL/s.NULL, d/r/rs.rs \\
5270       & transitional         & (2)/NULL.NULL, NULL/al/s.NULL \\
5271       & translate            & NULL/d/d(2)/s.NULL, e/ed/es/ing/ion/ions/or/ors.e \\
5272       & translated(2)        & (2)/NULL.(2), NULL/d/d(2)/s.NULL \\
5273       & translates           & NULL/d/d(2)/s.NULL, e/ed/es/ing/ion/ions/or/ors.es \\
5274       & translating          & e/ed/es/ing/ion/ions/or/ors.ing, ng/on/ons.ng \\
5275       & translator           & (2)/NULL/s.NULL, e/ed/es/ing/ion/ions/or/ors.or \\
5276       & translators          & (2)/NULL/s.NULL, e/ed/es/ing/ion/ions/or/ors.ors \\
5277       & transmitted          & (2)/NULL.NULL, d/d(2)/r/rs.d \\
5278       & transmitted(2)       & (2)/NULL.(2), d/d(2)/r/rs.d(2) \\
5279       & transmitter          & NULL/s.NULL, d/d(2)/r/rs.r \\
5280       & transmitters         & NULL/s.NULL, d/d(2)/r/rs.rs \\
5281       & transportation       & +s/NULL.NULL, ble/tion.tion \\
5282       & transporter          & NULL/s.NULL, d/r/rs.r \\
5283       & transporters         & NULL/s.NULL, d/r/rs.rs \\
5284       & travelers            & '/(2)/NULL.NULL, 's/(2)/NULL/s/s'/s(2).NULL \\
5285       & travelers'           & '/(2)/NULL.', 's/(2)/NULL/s/s'/s(2).NULL \\
5286       & travelers(2)         & '/(2)/NULL.(2), 's/(2)/NULL/s/s'/s(2).(2) \\
5287       & tremendously         & (2)/NULL.NULL, (2)/NULL/ly.NULL \\
5288       & trespassing          & (2)/NULL.NULL, (2)/NULL/ing.NULL \\
5289       & trials               & 's/(2)/NULL/s/s(2).NULL, (2)/NULL.NULL \\
5290       & trials(2)            & 's/(2)/NULL/s/s(2).(2), (2)/NULL.(2) \\
5291       & triangle             & 's/NULL/s.NULL, le/les/ular.le \\
5292       & triangles            & 's/NULL/s.NULL, le/les/ular.les \\
5293       & trickle              & NULL/d/s.NULL, e/ed/es/ing.e \\
5294       & trickled             & NULL/d/s.NULL, e/ed/es/ing.ed \\
5295       & trickles             & NULL/d/s.NULL, e/ed/es/ing.es \\
5296       & tries                & NULL/te.NULL, d/r/s.s \\
5297       & trillion             & NULL/s.NULL, ng/on/ons.on \\
5298       & trillions            & NULL/s.NULL, ng/on/ons.ons \\
5299       & trimmer              & NULL/s.NULL, d/r/rs.r \\
5300       & trimmers             & NULL/s.NULL, d/r/rs.rs \\
5301       & trinity              & (2)/NULL.NULL, e/ity.ity \\
5302       & trooper              & NULL/s.NULL, d/r/rs.r \\
5303       & troopers             & NULL/s.NULL, d/r/rs.rs \\
5304       & trotted(2)           & (2)/NULL.(2), d/d(2)/r.d(2) \\
5305       & trotter              & NULL/ed/er/ing.NULL, d/d(2)/r.r \\
5306       & troubles             & NULL/ome.NULL, e/ed/es/ing.es \\
5307       & troupe               & NULL/e/es.NULL, NULL/s.NULL \\
5308       & troupes              & NULL/e/es.NULL, NULL/s.NULL \\
5309       & truckers             & '/NULL.NULL, NULL/s/s'.NULL \\
5310       & truckers'            & '/NULL.', NULL/s/s'.NULL \\
5311       & trumpeted            & NULL/ed/er/ing/s.NULL, d/r.d \\
5312       & trumpeter            & NULL/ed/er/ing/s.NULL, d/r.r \\
5313       & trustees             & '/NULL/hip.NULL, 's/NULL/s/s'/ship.NULL \\
5314       & trustees'            & '/NULL/hip.', 's/NULL/s/s'/ship.NULL \\
5315       & trusteeship          & '/NULL/hip.NULL, 's/NULL/s/s'/ship.NULL \\
5316       & tuberculosis(2)      & (2)/(3)/NULL.(2), 2)/3).2) \\
5317       & tuberculosis(3)      & (2)/(3)/NULL.(3), 2)/3).3) \\
5318       & tucker               & 's/NULL.NULL, d/r/r's.r \\
5319       & tucker's             & 's/NULL.'s, d/r/r's.r's \\
5320       & tuesday's            & 's/(2)/NULL/s.'s, (2)/NULL.NULL \\
5321       & tufted               & (2)/NULL.NULL, NULL/ed/s.NULL \\
5322       & tumble               & NULL/d/r/s.NULL, e/ed/er/es/ing.e \\
5323       & tumbled              & NULL/d/r/s.NULL, e/ed/er/es/ing.ed \\
5324       & tumbler              & NULL/d/r/s.NULL, e/ed/er/es/ing.er \\
5325       & tumbles              & NULL/d/r/s.NULL, e/ed/er/es/ing.es \\
5326       & turner               & 's/NULL.NULL, d/r/r's.r \\
5327       & turner's             & 's/NULL.'s, d/r/r's.r's \\
5328       & twentieth            & (2)/NULL.NULL, s/th.th \\
5329       & twisted(2)           & (2)/NULL.(2), d/d(2)/r.d(2) \\
5330       & twister              & NULL/ed/er/ing/s.NULL, d/d(2)/r.r \\
5331       & typeset              & NULL/et.NULL, NULL/ting.NULL \\
5332       & typically            & (2)/NULL.NULL, (2)/NULL/ly.NULL \\
5333       & typified             & d/s.d, ied/ies/y.ied \\
5334       & typifies             & d/s.s, ied/ies/y.ies \\
5335       & ultimate             & NULL/ly.NULL, NULL/te.NULL \\
5336       & unanimity            & (2)/NULL.NULL, ity/ous.ity \\
5337       & unanimous            & NULL/ly.NULL, ity/ous.ous \\
5338       & underestimate        & NULL/d/s.NULL, e/ed/es/ing.e \\
5339       & underestimated       & NULL/d/s.NULL, e/ed/es/ing.ed \\
5340       & underestimates       & NULL/d/s.NULL, e/ed/es/ing.es \\
5341       & undermine            & NULL/d/s.NULL, e/ed/es/ing.e \\
5342       & undermined           & NULL/d/s.NULL, e/ed/es/ing.ed \\
5343       & undermines           & NULL/d/s.NULL, e/ed/es/ing.es \\
5344       & underprice           & NULL/d.NULL, e/ed/ing.e \\
5345       & underpriced          & NULL/d.NULL, e/ed/ing.ed \\
5346       & underscore           & NULL/d/s.NULL, e/ed/es/ing.e \\
5347       & underscored          & NULL/d/s.NULL, e/ed/es/ing.ed \\
5348       & underscores          & NULL/d/s.NULL, e/ed/es/ing.es \\
5349       & understate           & NULL/d/ment/s.NULL, e/ed/es/ing.e \\
5350       & understated          & NULL/d/ment/s.NULL, e/ed/es/ing.ed \\
5351       & understates          & NULL/d/ment/s.NULL, e/ed/es/ing.es \\
5352       & underwriters         & '/NULL.NULL, 's/NULL/s/s'.NULL \\
5353       & underwriters'        & '/NULL.', 's/NULL/s/s'.NULL \\
5354       & unify                & NULL/ing.NULL, ied/y/ying.y \\
5355       & unifying             & NULL/ing.NULL, ied/y/ying.ying \\
5356       & unionist             & NULL/s.NULL, m/t/ts.t \\
5357       & unionists            & NULL/s.NULL, m/t/ts.ts \\
5358       & unionize             & NULL/d.NULL, e/ed/ing.e \\
5359       & unionized            & NULL/d.NULL, e/ed/ing.ed \\
5360       & unisys'              & '/'s/NULL.', NULL/s.NULL \\
5361       & unisys's             & '/'s/NULL.'s, NULL/s.NULL \\
5362       & university           & 's/NULL.NULL, ies/y/y's.y \\
5363       & university's         & 's/NULL.'s, ies/y/y's.y's \\
5364       & unleashed            & NULL/ed/es/ing.NULL, d/s.d \\
5365       & unleashes            & NULL/ed/es/ing.NULL, d/s.s \\
5366       & unloaded             & (2)/NULL.NULL, NULL/ed/ing/s.NULL \\
5367       & unnerve              & NULL/d.NULL, e/ed/ing.e \\
5368       & unnerved             & NULL/d.NULL, e/ed/ing.ed \\
5369       & unocal's             & 's/(2)/NULL.'s, (2)/NULL.NULL \\
5370       & unreadable           & (2)/NULL.NULL, NULL/able.NULL \\
5371       & unremitting          & (2)/NULL.NULL, ed/ing.ing \\
5372       & unsettle             & NULL/d.NULL, e/ed/ing.e \\
5373       & unsettled            & NULL/d.NULL, e/ed/ing.ed \\
5374       & untouchable          & NULL/s.NULL, able/ed.able \\
5375       & unusual(2)           & (2)/(3)/NULL/ly.(2), 2)/3).2) \\
5376       & unusual(3)           & (2)/(3)/NULL/ly.(3), 2)/3).3) \\
5377       & unusually            & (2)/(3)/NULL.NULL, (2)/(3)/NULL/ly.NULL \\
5378       & unusually(2)         & (2)/(3)/NULL.(2), 2)/3).2) \\
5379       & unusually(3)         & (2)/(3)/NULL.(3), 2)/3).3) \\
5380       & updated              & (2)/(3)/NULL.NULL, e/e(2)/ed/es/ing.ed \\
5381       & updated(2)           & (2)/(3)/NULL.(2), 2)/3).2) \\
5382       & updated(3)           & (2)/(3)/NULL.(3), 2)/3).3) \\
5383       & updates              & (2)/NULL.NULL, e/e(2)/ed/es/ing.es \\
5384       & updating             & (2)/NULL.NULL, e/e(2)/ed/es/ing.ing \\
5385       & upgraded             & (2)/(3)/NULL.NULL, e/e(2)/ed/es/ing.ed \\
5386       & upgraded(2)          & (2)/(3)/NULL.(2), 2)/3).2) \\
5387       & upgraded(3)          & (2)/(3)/NULL.(3), 2)/3).3) \\
5388       & upgrades             & (2)/NULL.NULL, e/e(2)/ed/es/ing.es \\
5389       & upgrading            & (2)/NULL.NULL, e/e(2)/ed/es/ing.ing \\
5390       & urologist            & NULL/s.NULL, ist/ists/y.ist \\
5391       & urologists           & NULL/s.NULL, ist/ists/y.ists \\
5392       & uses(2)              & (2)/(3)/(4)/NULL.(2), 2)/3)/4).2) \\
5393       & uses(3)              & (2)/(3)/(4)/NULL.(3), 2)/3)/4).3) \\
5394       & uses(4)              & (2)/(3)/(4)/NULL.(4), 2)/3)/4).4) \\
5395       & usually              & (2)/NULL.NULL, (2)/NULL/ly.NULL \\
5396       & utilities            & '/NULL.NULL, ies/ies'/y/y's.ies \\
5397       & utilities'           & '/NULL.', ies/ies'/y/y's.ies' \\
5398       & utility              & 's/NULL.NULL, ies/ies'/y/y's.y \\
5399       & utility's            & 's/NULL.'s, ies/ies'/y/y's.y's \\
5400       & utilize              & NULL/d/s.NULL, e/ed/es/ing.e \\
5401       & utilized             & NULL/d/s.NULL, e/ed/es/ing.ed \\
5402       & utilizes             & NULL/d/s.NULL, e/ed/es/ing.es \\
5403       & vacancies            & cies/cy/t.cies, ies/y.ies \\
5404       & vacancy              & cies/cy/t.cy, ies/y.y \\
5405       & vacate               & NULL/d/d(2).NULL, e/ed/ing/ion/ions.e \\
5406       & vacated(2)           & (2)/NULL.(2), NULL/d/d(2).NULL \\
5407       & vaccination          & NULL/s.NULL, ed/ion/ions.ion \\
5408       & vaccinations         & NULL/s.NULL, ed/ion/ions.ions \\
5409       & vacillate            & NULL/d.NULL, e/ed/ing/ion.e \\
5410       & vacillated           & NULL/d.NULL, e/ed/ing/ion.ed \\
5411       & vacillating          & e/ed/ing/ion.ing, ng/on.ng \\
5412       & vacillation          & e/ed/ing/ion.ion, ng/on.on \\
5413       & vanished             & NULL/ed/es/ing.NULL, d/s.d \\
5414       & vanishes             & NULL/ed/es/ing.NULL, d/s.s \\
5415       & vanity               & (2)/NULL.NULL, ies/y/y(2).y \\
5416       & vanity(2)            & (2)/NULL.(2), ies/y/y(2).y(2) \\
5417       & vaulted              & (2)/NULL.NULL, NULL/ed/ing/s.NULL \\
5418       & vehement             & NULL/ly.NULL, ce/t/tly.t \\
5419       & vehemently           & NULL/ly.NULL, ce/t/tly.tly \\
5420       & vehicle              & 's/(2)/NULL/s/s'/s(2).NULL, le/les/ular.le \\
5421       & vehicles'            & '/(2)/NULL.', 's/(2)/NULL/s/s'/s(2).NULL \\
5422       & vehicles(2)          & '/(2)/NULL.(2), 's/(2)/NULL/s/s'/s(2).(2) \\
5423       & vendors              & '/NULL.NULL, 's/NULL/s/s'.NULL \\
5424       & vendors'             & '/NULL.', 's/NULL/s/s'.NULL \\
5425       & venezuelan           & 's/NULL/n/ns.NULL, NULL/s.NULL \\
5426       & venezuelans          & 's/NULL/n/ns.NULL, NULL/s.NULL \\
5427       & verified             & d/s.d, ied/ies/y/ying.ied \\
5428       & verifies             & d/s.s, ied/ies/y/ying.ies \\
5429       & verify               & NULL/ing.NULL, ied/ies/y/ying.y \\
5430       & verifying            & NULL/ing.NULL, ied/ies/y/ying.ying \\
5431       & verses               & (2)/NULL.NULL, NULL/d/s/s(2).NULL \\
5432       & verses(2)            & (2)/NULL.(2), NULL/d/s/s(2).NULL \\
5433       & veterans             & '/'(2)/(2)/NULL.NULL, 's/(2)/NULL/s/s'/s(2).NULL \\
5434       & veterans'(2)         & '/'(2)/(2)/NULL.'(2), (2)/NULL.(2) \\
5435       & veterans(2)          & '/'(2)/(2)/NULL.(2), 's/(2)/NULL/s/s'/s(2).(2) \\
5436       & veterinarians        & (2)/NULL.NULL, (2)/NULL/s/s(2).NULL \\
5437       & veterinarians(2)     & (2)/NULL.(2), (2)/NULL/s/s(2).(2) \\
5438       & vibration            & NULL/s.NULL, ng/on/ons.on \\
5439       & vibrations           & NULL/s.NULL, ng/on/ons.ons \\
5440       & victorian            & 's/NULL/n/ns.NULL, NULL/s.NULL \\
5441       & victorians           & 's/NULL/n/ns.NULL, NULL/s.NULL \\
5442       & vidal                & NULL/ia.NULL, NULL/l.NULL \\
5443       & vidalia              & (2)/NULL.NULL, NULL/ia.NULL \\
5444       & videotape            & NULL/d/s.NULL, e/ed/es/ing.e \\
